品目,品番,商品名,車両メーカー,代表型式,代表車名,純正品番,Uzone品番_純正品番,本体福原加工,クラッチ福原加工,本体,クラッチ,仕切り,保証期間,備考,付属品,注意事項１,注意事項２,在庫フラグ（0：在庫あり、1：要確認）,部品ID1,部品ID2,特徴1,特徴2,特徴3,特徴4,特徴5,特徴6,特徴7,特徴8,特徴9,特徴10
コンプレッサー,506012-0161R-DK,ゼクセルコンプレッサー(DKS17CH),日産,VPE25,ｺﾓ,92600VW100,,92600-VW100,,,,27300,2年4万km保証,純正部品にてリビルト,マグネットクラッチ付　Oリング付　オイル規定量入り,,,0,,,,,,,,,,,,
コンプレッサー,506011-9570R-S,ゼクセルコンプレッサー(DKS17CH),日産,VPE25,ｷｬﾗﾊﾞﾝ,92600VW100,,92600-VW100,,,,25500,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506011-9570R-M,ゼクセルコンプレッサー(DKS17CH),日産,VPE25,ｷｬﾗﾊﾞﾝ,92600VW100,,92600-VW100,,,,28500,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506012-1051R-S,ゼクセルコンプレッサー(DKS17CH),日産,CBJY31,ｾﾄﾞﾘｯｸ,92600VS100,,92600-VS100,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,1,,,,,,,,,,,,
コンプレッサー,506011-9170R-S,ゼクセルコンプレッサー(DKS17CH),ﾏﾂﾀﾞ,SK56M,ﾎﾞﾝｺﾞ･ﾌﾞﾛｰﾆｨ,92600VS000,20056564,92600-VS000,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,1,481.0,,,,,,,,,,,
コンプレッサー,506011-9210R-S,ゼクセルコンプレッサー(DKS17CH),日産,HK30,ｸﾙ-,92600VR500,20056562,92600-VR500,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506011-9210R-M,ゼクセルコンプレッサー,日産,HK30,ｸﾙ-,92600VR500,20056562,92600-VR500,,,,27300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506011-8780R-S,ゼクセルコンプレッサー(DKS17CH),日産,PAY31,ｸﾞﾛﾘｱ,92600VR200,,92600-VR200,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506011-9520R-S,ゼクセルコンプレッサー(DKS17CH),日産,APE50,ｴﾙｸﾞﾗﾝﾄﾞ,92600VG300,,92600-VG300,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,1,,,,,,,,,,,,
コンプレッサー,506011-8570R-S,ゼクセルコンプレッサー(DKS17CH),日産,ATWE50,ｴﾙｸﾞﾗﾝﾄﾞ,92600VG100,20056557,92600-VG100,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,1,481.0,,,,,,,,,,,
コンプレッサー,506011-9200R-S,ゼクセルコンプレッサー(DKS17CH),日産,ALWE50,ｴﾙｸﾞﾗﾝﾄﾞ,92600VE405,20056556,92600-VE405,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506011-7800R-S,ゼクセルコンプレッサー(DKS17CH),日産,ALWE50,ｴﾙｸﾞﾗﾝﾄﾞ,92600VE400,,92600-VE400,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506011-7790R-S,ゼクセルコンプレッサー(DKS17CH),日産,AVWE50,ｴﾙｸﾞﾗﾝﾄﾞ,92600VE000,,92600-VE000,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,MJS170-6AYR-S,カルソニックコンプレッサー,日産,PY30,ｸﾞﾛﾘｱ,92600V5204,,92600-V5204,,,,41300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506012-0720R-S,ゼクセルコンプレッサー(DKS17D),日産,J31,ﾃｨｱﾅ,92600PY400,,92600-PY400,,,,24300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506012-0720R-M,ゼクセルコンプレッサー(DKS17D),日産,J31,ﾃｨｱﾅ,92600PY400,,92600-PY400,,,,26300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506012-3060R-S,ゼクセルコンプレッサー(DKS17D),日産,SZ1F24,ｱﾄﾗｽ,92600MA00D,,92600-MA00D,,,,25300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,Z0008243AR-S,ゼクセルコンプレッサー(DKS17D）,日産,TNZ51,ﾑﾗｰﾉ,92600JP11D,20056550,92600-JP11D,,,,28300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,92600-JP11DR-F,ヴァレオコンプレッサー,日産,CBA-TNJ32,ﾃｨｱﾅ,92600JP11D,20056550,92600-JP11D,,,,28300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506012-3130R-S-G,ゼクセルコンプレッサー(DKS17D),日産,J32,ﾃｨｱﾅ,92600JP01C,,92600-JP01C,,,,27600,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506012-3130R-S,ゼクセルコンプレッサー(DKS17D),日産,J32,ﾃｨｱﾅ,92600JP01C,,92600-JP01C,,,,28300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,コア返却必要です,1,,,,,,,,,,,,
コンプレッサー,506012-3130R-O,ゼクセルコンプレッサー(DKS17D),日産,J32,ﾃｨｱﾅ,92600JP01C,,92600-JP01C,,,,28300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506012-3130R-F,ゼクセルコンプレッサー(DKS17D),日産,J32,ﾃｨｱﾅ,92600JP00C,,92600-JP00C,,,,29600,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506041-0390R-T,ゼクセルコンプレッサー,日産,PV36,ｽｶｲﾗｲﾝ,92600JK20A,20056547,92600-JK20A,,,,34300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506041-0390R-S,ゼクセルコンプレッサー（DCS17EC）,日産,PV36,ｽｶｲﾗｲﾝ,92600JK200,,92600-JK200,,,,34300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506041-0650R-T,ゼクセルコンプレッサー,日産,TNT31,ｴｸｽﾄﾚｲﾙ,92600JG30A,20056545,92600-JG30A,,,,36300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506041-0650R-S,コンプレッサー,日産,TNT31,ｴｸｽﾄﾚｲﾙ,92600JG300,,92600-JG300,,,,34300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,92600-JE00AR-S,カルソニックコンプレッサー,日産,KJ10,ﾃﾞｭｱﾘｽ,92600JE00A,20056543,92600-JE00A,,,,34300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506011-7710R-S,ゼクセルコンプレッサー(DKS15CH),日産,SS88HN,ﾊﾞﾈｯﾄ,92600HC452,,92600-HC452,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506011-7700R-S,ゼクセルコンプレッサー(DKS15CH),日産,SE28TN,ﾊﾞﾈｯﾄ,92600HC352,,92600-HC352,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,1,,,,,,,,,,,,
コンプレッサー,506012-1180R-S,ゼクセルコンプレッサー(DKS17D),日産,SKF2TN,ﾊﾞﾈｯﾄ,92600HA305,,92600-HA305,,,,28300,1年2万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506011-9130R-S,ゼクセルコンプレッサー(DKS15CH),日産,SK22VN,ﾊﾞﾈｯﾄ,92600HA300,,92600-HA300,,MQ902980,MQ905094,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,Z0004399AR-S,ゼクセルコンプレッサー(DKS17DS）,日産,ABF-SKP2LN,ﾊﾞﾈｯﾄ,92600HA00A,,92600-HA00A,,,,29300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506012-1140R-H1,ヴァレオコンプレッサー,日産,SK82VN,ﾊﾞﾈｯﾄ,92600HA002,,92600-HA002,,,,28300,2年4万km保証,純正部品にてリビルト,マグネットクラッチ付　Oリング付　オイル規定量入り,,,0,,,,,,,,,,,,
コンプレッサー,506012-1140R-T,ゼクセルコンプレッサー DKS17D,日産,SK82TN,ﾊﾞﾈｯﾄ,92600HA002,,92600-HA002,,,,28300,2年4万km保証,純正部品にてリビルト,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506011-9160R-S,ゼクセルコンプレッサー(DKS17CH),日産,SK82TN,ﾊﾞﾈｯﾄ,92600HA001,,92600-HA001,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,509640-1571R-S,ゼクセルコンプレッサー(DKS16H),日産,AEGE24,ｷｬﾗﾊﾞﾝ,92600G5401,,92600-G5401,,,,34300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,1,,,,,,,,,,,,
コンプレッサー,509640-1510R-S,ゼクセルコンプレッサー(DKV14C),日産,E-UF31,ﾚﾊﾟｰﾄﾞ,92600F6505,,92600-F6505,,,,25300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506011-2240R-S,ゼクセルコンプレッサー(DKS16H),日産,GF31,ﾚﾊﾟｰﾄﾞ,92600F6465,,92600-F6465,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,92600-EW700R-S,カルソニックコンプレッサー(CSV511),日産,G11,ﾌﾞﾙｰﾊﾞｰﾄﾞ･ｼﾙﾌｨ,92600EW70A,20056541,92600-EW70A,,,,34300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,92600-EW600R-S,カルソニックコンプレッサー(DSV511),日産,KG11,ﾌﾞﾙｰﾊﾞｰﾄﾞ･ｼﾙﾌｨ,92600EW60A,20056540,92600-EW60A,,,,34300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,92600-ET82AR-F,ヴァレオコンプレッサー,日産,CBA-TNT31,ｴｸｽﾄﾚｲﾙ,92600ET82A,20056538,92600-ET82A,,,,32100,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,92600-ET02AR-V,カルソニックコンプ DCS171C #815501 VNCP501R,日産,DBA-NT31,ｴｸｽﾄﾚｲﾙ,92600ET02A,20056537,92600-ET02A,,,,30300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,92600-ET02AR-S,カルソニックコンプレッサー(DCS171C),日産,DBA-NT31,ｴｸｽﾄﾚｲﾙ,92600ET02A,20056537,92600-ET02A,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,92600-ET02AR-F,ヴァレオコンプレッサー(DCS171C),日産,DBA-NT31,ｴｸｽﾄﾚｲﾙ,92600ET02A,20056537,92600-ET02A,,,,30300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506041-0120R-S-G,ゼクセルコンプレッサー(DCS17EC),日産,NT31,ｴｸｽﾄﾚｲﾙ,92600EN22B,20056535,92600-EN22B,,,,32300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,コア返却必要です,1,481.0,,,,,,,,,,,
コンプレッサー,506041-0120R-S,ゼクセルコンプレッサー（DCS17EC）,日産,NT31,ｴｸｽﾄﾚｲﾙ,92600EN22A,20056534,92600-EN22A,,,,30300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506041-0120R-DK-G,ゼクセルコンプレッサー DCS17EC,日産,NT31,ｴｸｽﾄﾚｲﾙ,92600EN22A,20056534,92600-EN22A,,,,30000,2年4万km保証,純正部品にてリビルト,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,1,481.0,,,,,,,,,,,
コンプレッサー,506041-0120R-DK,ゼクセルコンプレッサー DCS17EC,日産,NT31,ｴｸｽﾄﾚｲﾙ,92600EN22A,20056534,92600-EN22A,,,,32300,2年4万km保証,純正部品にてリビルト,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,0,481.0,,,,,,,,,,,
コンプレッサー,506041-0120R-F,ゼクセルコンプレッサー(DCS17EC),日産,DBA-NT31,ｴｸｽﾄﾚｲﾙ,92600EN22A,20056534,92600-EN22A,,,,32300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506041-0160R-S,ゼクセルコンプレッサー（DCS17EC）,日産,GY50,ﾌｰｶﾞ,92600EH00C,,92600-EH00C,,,,32300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506041-0152R-V,ゼクセルコンプ DCS17EC #815505 VNCP505R,日産,PY50,ﾌｰｶﾞ,92600EG000,,92600-EG000,,,,31300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506041-0152R-S,ゼクセルコンプレッサー(DCS17EC),日産,PY50,ﾌｰｶﾞ,92600EG000,,92600-EG000,,,,28300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,,,,,,,,,,,,
コンプレッサー,506021-7362R-S,ヴァレオコンプレッサー (DKV08R),日産,SC11・E11,ﾃｨｰﾀﾞ・ﾉｰﾄ,92600ED07B,20056529,92600-ED07B,,,,24500,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506021-7360R-W,ヴァレオコンプレッサー (DKV08R),日産,SC11・E11,ﾃｨｰﾀﾞ・ﾉｰﾄ,92600ED07A,20056528,92600-ED07A,,,,27300,2年4万km保証,純正部品にてリビルト,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506021-7360R-O,ヴァレオコンプレッサー (DKV08R),日産,SC11・E11,ﾃｨｰﾀﾞ・ﾉｰﾄ,92600ED07A,20056528,92600-ED07A,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506021-7360R-M,ヴァレオコンプレッサー (DKV08R),日産,SC11・E11,ﾃｨｰﾀﾞ・ﾉｰﾄ,92600ED07A,20056528,92600-ED07A,,,,29300,2年4万km保証,純正サプライヤー製新品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,0,481.0,,,,,,,,,,,
コンプレッサー,506021-7360R-H1,ヴァレオコンプレッサー (DKV08R),日産,SC11・E11,ﾃｨｰﾀﾞ・ﾉｰﾄ,92600ED07A,20056528,92600-ED07A,,,,27300,2年4万km保証,純正部品にてリビルト,マグネットクラッチ付　Oリング付　オイル規定量入り,,,0,481.0,,,,,,,,,,,
コンプレッサー,506021-7350R-T,ゼクセルコンプレッサー DKV08R,日産,JC11,ﾃｨｰﾀﾞ,92600ED06A,20056526,92600-ED06A,,,,27300,2年4万km保証,純正部品にてリビルト,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506021-7350R-S,ゼクセルコンプレッサー(DKV08R),日産,JC11,ﾃｨｰﾀﾞ,92600ED06A,20056526,92600-ED06A,,,,27300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,,1,481.0,,,,,,,,,,,
コンプレッサー,506041-0181R-S,ゼクセルコンプレッサー（DCS141C）,ｽｽﾞｷ,TD54W,ｴｽｸｰﾄﾞ,92600CY71A,,92600-CY71A,,,,32300,2年4万km保証,リビルト品,マグネットクラッチ付　Oリング付　オイル規定量入り,,※トラック・冷凍車は1年2万km保証,1,,,,,,,,,,,,
